gene_id,symbol,cancer,cancer_type,cohort,samples,mean_ptpm,max_ptpm,expressed_samples_ptpm_ge_0_1,prevalence_ptpm_ge_0_1,expressed_samples_ptpm_ge_1,prevalence_ptpm_ge_1,expressed_samples_ptpm_ge_2,prevalence_ptpm_ge_2,expressed_samples_ptpm_ge_5,prevalence_ptpm_ge_5
ENSG00000068985,PAGE1,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.016995744680851,0.2996,7,0.0496453900709219,0,0.0,0,0.0,0,0.0
ENSG00000068985,PAGE1,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.0432603448275862,0.4706,7,0.1206896551724138,0,0.0,0,0.0,0,0.0
ENSG00000068985,PAGE1,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.2855166666666667,68.9764,50,0.1016260162601626,11,0.0223577235772357,8,0.016260162601626,4,0.008130081300813
ENSG00000068985,PAGE1,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,1.45171875,92.8699,1,0.015625,1,0.015625,1,0.015625,1,0.015625
ENSG00000068985,PAGE1,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.4307178502879078,210.326,22,0.0422264875239923,4,0.0076775431861804,3,0.0057581573896353,1,0.0019193857965451
ENSG00000068985,PAGE1,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.001158,0.0772,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000068985,PAGE1,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,3.777360992907802,372.875,13,0.0460992907801418,7,0.0248226950354609,7,0.0248226950354609,7,0.0248226950354609
ENSG00000068985,PAGE1,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,15.817095856353586,1554.55,108,0.2983425414364641,52,0.143646408839779,44,0.1215469613259668,31,0.0856353591160221
ENSG00000068985,PAGE1,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,13.49964285714286,824.749,83,0.3593073593073593,42,0.1818181818181818,36,0.1558441558441558,30,0.1298701298701298
ENSG00000068985,PAGE1,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,1.895895975855131,210.352,91,0.1830985915492957,40,0.0804828973843058,34,0.0684104627766599,20,0.0402414486921529
ENSG00000068985,PAGE1,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,1.2782019047619049,116.611,11,0.1047619047619047,3,0.0285714285714285,3,0.0285714285714285,3,0.0285714285714285
ENSG00000068985,PAGE1,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,1.7632096114519442,474.35,94,0.1922290388548057,33,0.0674846625766871,20,0.0408997955010225,12,0.0245398773006134
ENSG00000068985,PAGE1,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,6.325089705882354,290.921,16,0.2352941176470588,5,0.0735294117647058,4,0.0588235294117647,3,0.0441176470588235
ENSG00000068985,PAGE1,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,2.620305730659025,246.832,53,0.1518624641833811,23,0.0659025787965616,19,0.0544412607449856,14,0.0401146131805157
ENSG00000068985,PAGE1,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.0580111111111111,1.4588,10,0.1234567901234567,1,0.0123456790123456,0,0.0,0,0.0
